distance,export_rca,export_value,import_value,location_id,id,year
0.706,1.3145,24750926,5275560,239,1513,2004
0.7743,1.3144,175923808,145164000,239,1498,2007
0.7229,1.3142,4973107,4273898,239,1037,2001
0.7609,1.3142,58991608,657820480,239,1320,2010
0.6892,1.314,10765991,61699944,239,1290,2010
0.6683,1.3136,60077568,11823888,239,1760,2011
0.692,1.3129,99823056,17598340,239,1117,2011
0.7811,1.3126,2309175,1367089,239,700,1995
0.7177,1.3119,659967,65512,239,772,1998
0.7634,1.3118,18333500,28458756,239,1618,2009
0.7587,1.3113,3704874,24302000,239,1232,1997
0.8165,1.3098,12732517,1742149,239,1304,2000
0.6293,1.3091,1393319,2999241,239,683,2014
0.808,1.3091,17030874,12610067,239,1055,2009
0.7224,1.3088,15031520,74175320,239,1143,2014
0.6949,1.3088,3197766,17313452,239,1299,2002
0.7103,1.3083,10453320,6694762,239,1362,2013
0.8016,1.3076,3917458,849856,239,1166,1996
0.8587,1.3068,6803104,6725422,239,1874,1998
0.7764,1.3058,169474496,191379088,239,1508,2010
0.7292,1.3053,5422284,7079993,239,1390,2016
0.446,1.305,6662,0,239,770,2014
0.8126,1.3049,1440761,2822,239,663,1999
0.7574,1.3049,349959488,77295040,239,1463,2015
0.7252,1.3039,379643,124979,239,1360,1998
0.612,1.3034,1099223,506325,239,1267,2008
0.7834,1.3031,400089,2686563,239,1565,2002
0.7274,1.303,11054793,130633248,239,1329,2006
0.8053,1.3025,23347264,13227046,239,1432,2008
0.5903,1.3024,10955834,809409,239,1860,2004
0.7631,1.3019,29478468,50947260,239,1655,2014
0.692,1.3018,38617592,2135501,239,1150,2006
0.6606,1.3014,3302039,11673527,239,1387,2012
0.7079,1.3012,38183656,1160457,239,867,2013
0.7155,1.3004,1119210,532811,239,749,2005
0.7192,1.3003,12163015,40455036,239,783,1997
0.7367,1.2998,7837619,4187167,239,709,2006
0.7129,1.2997,26397494,12879016,239,744,2010
0.7476,1.2996,13915600,143709280,239,687,2012
0.711,1.2994,350156288,479903680,239,1732,2009
0.7079,1.2988,1243869,88762,239,772,2000
0.6663,1.2983,77489408,13790718,239,1150,2012
0.6949,1.2982,5102441,74666584,239,1310,2007
0.757,1.298,245388144,185827040,239,1498,2009
0.6904,1.2974,101789904,86006168,239,1169,2011
0.8022,1.2973,1820417,137782,239,866,1996
0.7347,1.2971,33760,70378,239,1226,2013
0.7358,1.297,25078724,2764634,239,867,2012
0.7187,1.2968,27877162,6434151,239,1513,2005
0.797,1.2967,28261028,12606813,239,880,2016
0.7087,1.2964,110929728,50912572,239,779,2012
0.7368,1.2953,84043704,59520724,239,670,2015
0.7473,1.295,5900103,1163854,239,1386,2004
0.7733,1.295,90136336,36080944,239,1604,2016
0.6814,1.2949,4131588,34504632,239,1284,2008
0.6942,1.2945,20869288,433582,239,1353,2000
0.7811,1.2938,139392288,145483872,239,1474,2014
0.7989,1.293,18638480,13105505,239,1214,2002
0.7952,1.293,11793732,11855440,239,1878,2010
0.7125,1.2929,51773904,21376330,239,1396,2007
0.7395,1.2928,1250112,585271,239,1174,2006
0.9065,1.2925,752154,287366,239,1809,1996
0.7861,1.2923,164622,121513,239,1151,2001
0.7653,1.2922,3027156,7362086,239,1501,2001
0.757,1.2907,644590080,399555200,239,1661,2007
0.744,1.2904,17457368,7879053,239,880,2012
0.6794,1.2904,471134112,28023926,239,1861,2014
0.7274,1.2904,133680856,35241004,239,1864,2010
0.7019,1.2898,2872778,13563682,239,1299,2001
0.6501,1.289,1363650,5728729,239,1268,2009
0.673,1.2887,16064646,1408996,239,1421,2010
0.7531,1.288,29017406,286515104,239,1774,2003
0.678,1.287,6821879,97849,239,1341,1999
0.7289,1.2868,2720720,1308183,239,1875,2003
0.8055,1.2863,139730400,113931056,239,1474,2015
0.8205,1.2852,249058,48461,239,820,1995
0.7284,1.2851,24615140,12841495,239,1072,2013
0.7788,1.2846,13917247,14440600,239,1878,2011
0.7037,1.2843,279480736,35963768,239,1463,2012
0.7499,1.2842,6949085,1346482,239,1386,2005
0.8573,1.2834,1203191,6501,239,701,1995
0.7625,1.2833,309528064,187942128,239,1496,2015
0.7285,1.2832,10311330,252835680,239,1291,2003
0.704,1.2831,5149821952,9162939392,239,1745,2014
0.7633,1.2829,129511096,136523360,239,1474,2013
0.6897,1.2824,400417,280547,239,1230,2002
0.8135,1.2824,29586316,308469280,239,1320,2006
0.6763,1.2823,14920307,2812750,239,1613,2011
0.6971,1.2812,76857976,16312838,239,1117,2010
0.7036,1.2808,954822,1987741,239,793,2007
0.7873,1.2803,2041168,1484049,239,958,2001
0.7535,1.2802,49043356,66816176,239,849,2002
0.722,1.28,5554179,4770903,239,709,2004
0.6922,1.2799,37488256,2276891,239,1367,2012
0.7457,1.2795,235420608,273892672,239,1498,2010
0.7351,1.2793,2859636,15280102,239,1308,2016
0.7168,1.2789,600870,11497191,239,1157,2012
0.8828,1.2786,379707,516681,239,1805,1996
0.7685,1.2784,7065197,1730213,239,1773,2010
0.7303,1.2773,8629259,12969389,239,700,2003
0.7064,1.277,4026576,40544,239,1159,2009
0.8184,1.2764,1180324,561575,239,746,2000
0.7864,1.2753,27458432,17186376,239,1432,2010
0.738,1.275,43826536,26176444,239,1858,2010
0.7208,1.2747,21527332,11867096,239,1072,2012
0.7345,1.2728,11158344,10518432,239,708,2016
0.7838,1.2725,2104278,163103,239,1421,1995
0.5266,1.2724,1312054,528761,239,1267,2010
0.7418,1.2723,15079048,7220212,239,1593,2013
0.7343,1.272,294532128,141075952,239,1496,2014
0.7571,1.2709,5708712,39154284,239,1289,1997
0.7543,1.2701,3061552,16894022,239,1269,2003
0.8061,1.2692,18008856,6516123,239,1864,1998
0.7545,1.2684,15588732,2330803,239,668,1997
0.7008,1.2682,848076,423027,239,1410,2010
0.6981,1.2673,207577360,617180544,239,849,2012
0.7531,1.2671,4552225,491117,239,1386,2003
0.8216,1.2666,60890132,22085910,239,1704,2000
0.8194,1.2663,1753378,62500,239,663,2000
0.7132,1.2661,3245347,15933185,239,1308,2015
0.8527,1.2657,3937703,2503244,239,1108,2001
0.7425,1.2647,3141290,1504312,239,1875,2004
0.7336,1.2645,27404088,2223842,239,894,2015
0.7437,1.264,29344046,10256345,239,1166,2008
0.7048,1.264,3191612,32064,239,1344,1998
0.8036,1.2636,6066211,6203297,239,1127,2002
0.704,1.2634,4709138,2715336,239,1865,2001
0.7712,1.2631,86114768,81967560,239,1108,2016
0.7596,1.2622,35277036,29720240,239,803,2007
0.7771,1.262,214741664,186497248,239,1470,2015
0.7995,1.2603,3735677,898304,239,663,2006
0.7173,1.2598,9353190,2089629,239,655,2012
0.7056,1.2594,8011581,1228285,239,865,2007
0.6874,1.2584,10204297,1652824,239,1159,2013
0.7463,1.258,30583832,122941584,239,1560,2008
0.7352,1.2578,2564948,308008,239,1341,1995
0.7674,1.2577,3600798,221476,239,1444,2000
0.6744,1.2574,298605984,19941280,239,1861,2012
0.6675,1.2572,15029070,2655040,239,865,2010
0.7371,1.2572,90346456,43434260,239,1721,2006
0.7272,1.2566,3281204,2043430,239,1606,2007
0.7963,1.2564,6567085,3716403,239,1592,2013
0.8094,1.2562,246595,179820,239,1017,1997
0.7304,1.2551,8731195,5435642,239,1882,2011
0.8092,1.2549,333685,99808,239,1017,1999
0.7425,1.2548,94849528,465932608,239,1416,2015
0.7713,1.2539,27819060,184788560,239,1275,1999
0.7559,1.2538,20636224,276845536,239,687,2013
0.6957,1.2538,63905768,17510976,239,822,2010
0.7324,1.2538,1002471,2105307,239,1317,2007
0.6747,1.2537,3659666,7037880,239,793,2013
0.7595,1.2535,1276002,2415012,239,1509,2006
0.738,1.2523,40201204,3533445,239,1856,2006
0.7965,1.2519,845337,1125382,239,1826,2011
0.6899,1.2518,2101197,563022,239,735,2002
0.8253,1.2518,5065265,3024125,239,1418,2003
0.6944,1.2514,176978336,430847360,239,849,2011
0.727,1.2511,38143264,241122976,239,1312,2014
0.7547,1.2503,359539,1324348,239,1248,1999
0.8063,1.2469,9847442,6326139,239,1878,2008
0.7816,1.2467,1864829,11777866,239,1316,1998
0.7168,1.2466,51997544,85350600,239,1108,2011
0.7112,1.246,335482176,1260099328,239,1737,2013
0.7427,1.2451,21467432,4191739,239,1791,2004
0.7482,1.2448,331261248,1336822144,239,668,2016
0.7807,1.2448,80902328,82812544,239,1747,1999
0.7363,1.2445,4186009,2032832,239,1606,2008
0.7748,1.2443,353163,19804316,239,1309,2005
0.6955,1.2438,131292784,44296336,239,822,2013
0.714,1.243,3528994560,6761538048,239,1745,2012
0.8316,1.2422,384743,2012579,239,1509,1999
0.751,1.2417,6922599,5673270,239,1426,2011
0.6839,1.2414,9608276,2916964,239,860,2007
0.8311,1.2413,6295266,1423534,239,1791,1999
0.719,1.2412,30876652,13685039,239,1072,2014
0.774,1.2412,1716549,2929264,239,1282,2007
0.8741,1.2404,715550,580644,239,1796,1996
0.6893,1.2401,5622633,1801117,239,1833,2010
0.7875,1.2382,3072708,1131867,239,1131,2002
0.7397,1.2378,900436,264633,239,794,2010
0.6888,1.2377,6302622,134357888,239,1313,2011
0.7797,1.2375,3444004,998648,239,722,2000
0.6803,1.2371,4136224,6061287,239,1606,2009
0.7625,1.237,6211767,1905564,239,1416,2003
0.7193,1.2369,12834746,2453580,239,1419,2004
0.5587,1.2365,621494,113776,239,1267,2004
0.8344,1.2365,477247,1343003,239,1314,1997
0.7831,1.2361,10081383,11330550,239,1580,2011
0.6626,1.2352,30225054,32491388,239,1250,2004
0.7388,1.2346,144870432,83943944,239,1710,2009
0.8506,1.2334,545720,614405,239,1805,1999
0.7196,1.2331,5567551,6738791,239,1557,2010
0.6562,1.2328,171807264,17411464,239,1861,2009
0.797,1.2321,2577955,9657283,239,1232,1995
0.7577,1.2321,118365248,14960435,239,1460,2015
0.67,1.231,31058944,1599618,239,1150,2004
0.7329,1.2309,61050,0,239,1562,2015
0.8545,1.2305,7880916,20736984,239,1066,2003
0.6941,1.2305,24049118,1562135,239,1150,2001
0.8288,1.2293,37127040,71109,239,658,2001
0.6677,1.2287,28872900,11638736,239,1150,2003
0.7335,1.2287,34635536,20619774,239,1869,2009
0.6816,1.2275,39970640,21381348,239,718,2014
0.822,1.2263,1313223,4372657,239,1879,1995
0.7307,1.2258,12402571,130761448,239,1872,2012
0.8586,1.2253,790399,1399411,239,1592,2004
0.7376,1.2248,28079366,8621817,239,1386,2013
0.7216,1.2231,13668441,2050291,239,707,2004
0.7006,1.2231,3565412,767521,239,735,2004
0.7806,1.2231,13576120,6903718,239,768,2005
0.7057,1.223,273528768,103507552,239,1864,2014
0.6994,1.2229,5859136,2186286,239,1865,2003
0.7369,1.2227,921702,7408378,239,1387,2008
0.7296,1.2223,163426816,91569128,239,1771,2012
0.7362,1.2214,264226,13883267,239,1309,2004
0.7524,1.2212,20148068,37872024,239,1618,2010
0.7627,1.2211,39558080,35308508,239,1817,2011
0.7756,1.2209,10289902,57081132,239,1312,2006
0.7041,1.2207,17056556,117583656,239,839,2007
0.6953,1.2197,85016904,25991916,239,822,2011
0.8001,1.2192,2058918,2797754,239,693,1999
0.7205,1.2187,48159532,212421376,239,1275,2003
0.7745,1.2185,2918117,22890794,239,687,2004
0.7884,1.2174,8394598,41711448,239,1312,2004
0.7814,1.2168,5434139,352237,239,1694,2004
0.7191,1.2167,206911456,476366560,239,1018,2011
0.7441,1.2157,113895792,16822420,239,921,2011
0.7228,1.2157,14915545,4721142,239,1835,2012
0.678,1.2155,9000427,29418148,239,802,2012
0.7732,1.2147,2179810,405905,239,709,1998
0.7288,1.2146,124780240,133791776,239,1496,2010
0.8123,1.2131,18302936,8860985,239,1432,2007
0.7078,1.2129,218357888,87382752,239,1864,2013
0.7508,1.2128,32326594,90310504,239,801,2010
0.8077,1.2127,6893722624,2212822272,239,1891,2015
0.7797,1.2116,17430868,13296157,239,1822,2009
0.699,1.2114,73641392,13553432,239,1856,2010
0.7896,1.2111,375680896,326701888,239,1508,2014
0.7045,1.2109,119721168,8882449,239,1150,2015
0.6503,1.2103,13052289,755715,239,1421,2009
0.783,1.2098,5559090,33930148,239,1380,1995
0.7302,1.2096,8720529,95025448,239,1329,2004
0.7262,1.2095,15418324,10198559,239,1072,2011
0.7637,1.2089,180799,85007,239,749,1995
0.7833,1.2087,1090963,10212,239,780,2005
0.7546,1.2076,146544320,70929880,239,1869,2016
0.7287,1.2071,74474936,291202976,239,1560,2014
0.7734,1.2067,14786375,104793544,239,963,2015
0.8333,1.2059,10247399,20112768,239,1600,2007
0.8191,1.2056,5267020,1671638,239,826,1998
0.8204,1.2056,872985,16602199,239,1569,2004
0.8125,1.2055,10773887,17626856,239,940,2015
0.6946,1.2047,149063008,51020824,239,1864,2011
0.7868,1.2044,653777216,1055353536,239,1471,2016
0.7778,1.2032,11755337,25614674,239,1484,2010
0.7445,1.2029,2554711,3642327,239,1136,2013
0.6914,1.2028,77393672,1216570,239,1340,2000
0.7474,1.2026,455605,23208,239,1062,2000
0.7602,1.2017,414120,238188,239,749,2000
0.7035,1.2006,13026841,1979849,239,1211,2004
0.7193,1.2003,7842900,1204526,239,817,2011
0.793,1.2,3423233,7450918,239,1655,2003
0.722,1.1996,57599208,7982586,239,1856,2008
0.7857,1.1982,6125821,53468224,239,850,2001
0.7928,1.1974,14067113,14452436,239,810,2001
0.6671,1.197,66766892,45021040,239,1134,2013
0.7304,1.1964,15601453,42889056,239,1155,2012
0.7756,1.1964,14317655,19081920,239,1204,2011
0.8236,1.1963,5185711,4020018,239,1055,2002
0.7079,1.1956,26499040,88365144,239,1785,2009
0.7107,1.1948,20562718,131068448,239,1312,2011
0.7889,1.1945,7261385,17311304,239,1484,2009
0.6854,1.1944,1394368,6069531,239,1230,2014
0.821,1.1941,4936164,1114237,239,1614,2005
0.6848,1.194,30132780,30753548,239,1250,2005
0.7561,1.1939,520944576,636675776,239,1119,2012
0.7916,1.1937,45333616,11656736,239,1386,2015
0.6863,1.1936,43159088,5377639,239,1861,1999
0.6904,1.193,5098567,2379604,239,1865,2002
0.7287,1.192,100599264,53186808,239,803,2013
0.7996,1.1918,20325384,11597788,239,1432,2009
0.8674,1.1917,6497351,49790576,239,990,1995
0.7519,1.1916,6671630,38923,239,888,2002
0.7634,1.1908,4139548,7983750,239,1565,2013
0.8152,1.1899,51842168,46918404,239,1740,2003
0.8285,1.1889,530857,0,239,780,1998
0.6436,1.1885,9976617,367374,239,1860,2002
0.7314,1.1883,5754033,1037335,239,868,2012
0.7563,1.1883,331359232,125506376,239,1864,2015
0.8211,1.1877,1462326,5438,239,722,1996
0.732,1.1877,3005626,2712677,239,1568,2011
0.8298,1.1873,1843806,3021176,239,968,2007
0.696,1.1868,222249424,529300544,239,1737,2011
0.805,1.1863,974875,1392163,239,724,1996
0.7378,1.186,50558324,4949322,239,1787,2013
0.6801,1.1859,100459040,9802524,239,1150,2014
0.7729,1.1858,3543471,22179504,239,687,2006
0.7965,1.1853,18377664,19133148,239,1497,2002
0.7037,1.185,226013808,519837984,239,1021,2013
0.6912,1.185,6848084,45188396,239,1232,2004
0.7194,1.185,7772360,3337828,239,1865,2005
0.7103,1.1836,6258346,5101097,239,1557,2008
0.7608,1.1831,988798,4834774,239,1314,2001
0.6958,1.183,14607680,701283,239,1375,2013
0.8025,1.1817,2067712,156536,239,1841,2005
0.7683,1.1816,4508292,18485592,239,1347,2000
0.6921,1.1815,35035604,2240922,239,1150,2005
0.7334,1.1813,102792872,205863568,239,849,2008
0.7304,1.1812,1019313,3015284,239,1410,2008
0.7056,1.181,2264790,1777969,239,1390,2009
0.6402,1.1807,4515418,40772064,239,1284,2010
0.7608,1.1803,3530278,267430,239,1386,2002
0.8329,1.1799,144706,530638,239,1506,1996
0.852,1.1796,1877283,4891393,239,1364,1995
0.8122,1.1796,10455669,7214168,239,1418,2006
0.7149,1.1788,114961256,442925024,239,1021,2010
0.6719,1.1787,4743074,7315849,239,772,2010
0.7227,1.1782,49985768,28009092,239,1725,2008
0.7005,1.1767,437002,0,239,1394,1995
0.7223,1.1763,19386522,3369950,239,1303,2008
0.6952,1.1754,572935616,50891336,239,1861,2015
0.7786,1.1753,4363956,2389279,239,1603,2003
0.7258,1.175,12812072,1507137,239,772,2016
0.847,1.1749,1611048,2294435,239,1595,1998
0.697,1.1742,3721779,360324,239,1171,2004
0.7721,1.1736,117926560,72228664,239,1116,2005
0.6666,1.1735,526110,354311,239,1267,2003
0.76,1.1731,9364569,17087116,239,1017,2014
0.6697,1.1726,8865072,31420414,239,1347,2007
0.7802,1.1725,872411,3390019,239,1282,2002
0.8329,1.1725,1375477,1363175,239,1386,1997
0.7185,1.1724,63743712,12999300,239,1117,2009
0.6881,1.1724,4692590,77093200,239,1310,2009
0.7946,1.1724,20261360,13249967,239,1874,2006
0.8417,1.1714,14566182,15655074,239,1668,2000
0.7298,1.1707,10602237,1664964,239,655,2013
0.7773,1.1704,3089743,16914048,239,1316,2000
0.8597,1.1698,17573536,2661,239,658,1998
0.739,1.1694,2522030,231987,239,1388,1997
0.7134,1.1689,54080972,8302472,239,822,2009
0.7404,1.1686,20325244,77200632,239,1155,2013
0.8513,1.1684,3804959,4830541,239,1600,2002
0.7622,1.1678,189249584,178497904,239,1135,2012
0.6862,1.1678,234180208,24268188,239,1463,2011
0.6797,1.1677,99136,3468930,239,843,2003
0.7007,1.1675,277922592,1012732544,239,1737,2012
0.7408,1.1673,1413586,1221179,239,797,2011
0.6506,1.1673,190620944,131701992,239,1366,2013
0.6597,1.1664,177941120,230977072,239,1737,2010
0.7605,1.1664,9879156,5304687,239,1882,2012
0.7638,1.1659,661327,1197586,239,1826,2010
0.7498,1.1656,223487872,64866384,239,822,2016
0.6754,1.1645,56618816,56809640,239,1134,2012
0.7011,1.1642,10996064,3159029,239,865,2009
0.7103,1.164,3602357,3502851,239,772,2009
0.7014,1.1634,184590,517815,239,1260,2001
0.7578,1.1627,2367751,13543099,239,891,2016
0.7712,1.162,112570152,198911056,239,1498,2006
0.7437,1.162,3963051,2530073,239,1833,2009
0.699,1.1618,45290368,31130718,239,1725,2009
0.7205,1.1615,292383,2058228,239,1301,1998
0.7139,1.1614,14228788,14167976,239,879,2014
0.8184,1.1613,1122606,114486,239,1841,2002
0.7242,1.1605,21331500,7379237,239,1772,2007
0.6923,1.1605,48234096,2655390,239,1785,2012
0.7456,1.1598,459630,109655,239,772,1995
0.7055,1.1598,114272224,11849734,239,1150,2016
0.7638,1.1595,6665153,2645251,239,1845,2009
0.7183,1.1594,10309470,5292918,239,1362,2014
0.773,1.1587,3223713,18027714,239,687,2005
0.6744,1.1584,5027428,580509,239,1159,2011
0.714,1.1583,21852284,313825184,239,1288,2011
0.7781,1.158,3667274,2335465,239,968,2010
0.7252,1.1579,11318199,5452530,239,866,2008
0.7881,1.1579,294041344,281273088,239,1508,2013
0.7171,1.1578,43328728,3878443,239,1166,2013
0.7734,1.1578,21143336,166604960,239,1279,2006
0.714,1.1563,748850,2694231,239,1228,2013
0.7121,1.1552,240418384,17605880,239,1463,2013
0.7156,1.1548,1147845,39950,239,735,1999
0.7014,1.1546,63820096,50125608,239,1785,2013
0.78,1.1535,6253159,3779103,239,1076,2007
0.7129,1.1534,31531124,4552087,239,1861,1997
0.7446,1.1528,8806668,19941824,239,1222,2012
0.7962,1.1524,6912154,5048086,239,1513,1998
0.7545,1.152,9770130,44909624,239,1139,2016
0.8142,1.1517,27717750,35540388,239,1813,2014
0.6954,1.1507,192496640,571308800,239,1021,2011
0.6433,1.1504,1565768,818885,239,1360,2011
0.7626,1.1501,10709961,3051121,239,1845,2012
0.6314,1.1488,58292128,5016298,239,1861,2001
0.6505,1.1485,4043377,1331466,239,785,2001
0.7191,1.1484,243116928,511251232,239,1021,2014
0.772,1.1483,10275014,3413168,239,827,2007
0.8518,1.1476,14633885,20188956,239,1735,1996
0.6753,1.1473,11013282,18724210,239,735,2010
0.7378,1.1471,13808382,954637,239,668,1998
0.7301,1.1467,17934284,2781250,239,787,2008
0.7813,1.146,3518741,22101504,239,687,2007
0.6872,1.1459,333374848,19512952,239,1861,2013
0.7257,1.1458,45770040,5368592,239,1856,2007
0.7528,1.1457,19444564,3689047,239,1166,2005
0.691,1.1452,5236488,5065034,239,759,2004
0.7368,1.145,14551361,21614224,239,1133,2014
0.7513,1.1438,97320368,233391376,239,810,2011
0.7428,1.1438,5788807,5136656,239,1287,2015
0.812,1.1434,8698242,13430945,239,1505,2004
0.7683,1.1434,91298184,341956160,239,1560,2016
0.7647,1.1433,855721,2506942,239,1509,2004
0.7731,1.143,795494,1335013,239,1123,2006
0.6973,1.1425,68851088,67054112,239,1169,2010
0.7259,1.142,11498897,1207466,239,861,2015
0.7402,1.142,15380176,2790932,239,867,2010
0.7536,1.1419,367800,608169,239,1393,2000
0.7063,1.1414,2637171,201238,239,1388,1998
0.7392,1.1409,66116040,10944313,239,744,2015
0.6374,1.1409,34897952,13226922,239,1573,2010
0.7081,1.1408,2177092,625612,239,1174,2012
0.7864,1.1406,985687,3106834,239,1317,2005
0.7496,1.1402,91148608,8594654,239,1456,2004
0.8117,1.1401,991750,525437,239,693,1995
0.7714,1.1398,403468,277092,239,1390,2003
0.7318,1.1397,2392930,961006,239,1585,2015
0.7472,1.1395,65517428,349101312,239,1620,2013
0.7578,1.1387,2412280,380737,239,666,2000
0.6959,1.1379,8720932,35030728,239,733,2016
0.688,1.1376,12870743,3477128,239,1334,1999
0.7311,1.137,5227534,1870440,239,1558,2002
0.6789,1.1368,82125048,1344252416,239,1330,2009
0.7007,1.1368,86586448,12986358,239,1856,2011
0.7385,1.1359,1364799,3045414,239,1369,1995
0.734,1.1359,5768459,1827725,239,1419,2001
0.7709,1.1349,14736726,47577304,239,1244,2007
0.6273,1.1338,4166543,6910209,239,682,2013
0.7465,1.1335,213120,21533,239,793,1998
0.7287,1.1315,1503133312,1963232000,239,1744,2016
0.7925,1.1315,2212335,471408,239,1841,2006
0.7193,1.1312,54093048,26835558,239,1396,2008
0.7952,1.1306,21410570,10068973,239,1214,2001
